g g
_ _
a a
_ _
f f
u u
s s
s s
_ _
w w
e e
_ _
e e
m m
p p
h h
a q
s s
i i
z z
e e
_ _
t g
h h
a a
t t
_ _
t y
h h
e e
_ _
f f
o o
r r
e e
g g
o o
i i
n n
g g
_ _
d s
o o
e e
s s
_ _
n n
o o
t t
_ _
p p
r f
e e
t t
e e
n n
d d
_ _
t t
o o
_ _
b b
e e
_ _
a a
n n
_ _
a q
c c
c c
u u
r r
a a
t t
e e
_ _
d s
e e
s s
c c
r r
i j
p p
t t
i i
o o
n n
_ _
o i
f f
_ _
e e
v v
e e
r r
y y
o o
n n
e e
_ _
w w
h h
o k
_ _
m m
i i
g g
h h
t t
_ _
b n
e e
_ _
c c
o o
n j
s s
i i
d s
e e
r r
e e
d d
_ _
a a
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
i i
t r
_ _
i i
s s
_ _
o o
n n
l l
y t
_ _
a a
_ _
r r
o o
u u
g g
h h
_ _
i i
n n
d d
i i
c c
a a
t r
i i
o o
n n
_ _
o o
f f
_ _
a a
_ _
g g
e e
n n
e e
r r
a a
l l
_ _
t t
e e
n n
d d
e e
n n
c c
y y
_ _
o k
f f
_ _
l l
e e
f f
t t
i i
s z
m m
_ _
o o
v v
e e
r r
s s
o o
c c
i u
a a
l l
i i
z z
a a
t t
i i
o o
n n
_ _
p p
s s
y y
c c
h h
o o
l l
o o
g g
i i
s s
t t
s s
_ _
u u
s s
e e
_ _
t t
h h
e e
_ _
t t
e e
r r
m m
_ _
s s
o o
c v
i i
a z
l l
i i
z z
a a
t t
i i
o o
n n
_ _
t t
o o
_ _
d d
e e
s w
i i
g g
n n
a a
t t
e e
_ _
t t
h h
e e
_ _
p p
r r
o o
c c
e e
s s
s s
_ _
b h
y y
_ _
w w
h h
i i
c c
h h
_ _
c c
h h
i i
l l
d d
r r
e e
n n
_ _
a a
r r
e e
_ _
t t
r r
a a
i i
n n
e e
d d
_ _
t t
o p
_ _
t t
h h
i i
n n
k k
_ _
a a
n n
d d
_ _
a a
c c
t t
_ _
a a
s s
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
d d
e e
m m
a a
n j
d d
s s
_ _
a a
_ _
p o
e e
r r
s s
o o
n n
_ _
i i
s s
_ _
s s
a a
i j
d d
_ _
t t
o o
_ _
b b
e e
_ _
w w
e e
l l
l l
_ _
s s
o o
c c
i i
a a
l l
i i
z x
e e
d d
_ _
i i
f f
_ _
h h
e e
_ _
b h
e e
l l
i i
e e
v v
e e
s s
_ _
i i
n n
_ _
a q
n n
d d
_ _
o p
b b
e e
y y
s s
_ _
t t
h h
e e
_ _
m m
o o
r r
a a
l l
_ _
c c
o o
d d
e e
_ _
o o
f f
_ _
h h
i k
s s
_ _
s s
o o
c c
i i
e e
t t
y t
_ _
a a
n n
d d
_ _
f f
i i
t t
s a
_ _
i i
n n
_ _
w w
e e
l l
l l
_ _
a a
s s
_ _
a a
_ _
f f
u u
n m
c c
t t
i i
o o
n n
i i
n n
g g
_ _
p p
a a
r r
t t
_ _
o o
f f
_ _
t t
h h
a a
t t
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
i i
t t
_ _
m m
a a
y y
_ _
s s
e e
e e
m m
_ _
s s
e e
n n
s z
e e
l l
e e
s s
s s
_ _
t t
o o
_ _
s a
a a
y y
_ _
t t
h h
a a
t t
_ _
m m
a a
n n
y u
_ _
l l
e e
f c
t t
i i
s s
t t
s s
_ _
a a
r r
e e
_ _
o o
v v
e w
r r
_ _
s s
o o
c c
i o
a a
l p
i i
z z
e e
d d
_ _
s a
i i
n n
c c
e e
_ _
t t
h h
e e
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
i i
s s
_ _
p o
e e
r r
c c
e e
i i
v v
e e
d f
_ _
a a
s s
_ _
a a
_ _
r r
e e
b n
e r
l l
_ _
n n
e e
v v
e e
r r
t t
h h
e e
l l
e e
s s
s s
_ _
t t
h h
e e
_ _
p p
o o
s s
i i
t t
i i
o o
n n
_ _
c c
a a
n n
_ _
b b
e e
_ _
d d
e e
f f
e e
n n
d d
e e
d d
_ _
m m
a a
n b
y g
_ _
l l
e e
f f
t t
i i
s s
t t
s z
_ _
a a
r r
e e
_ _
n n
o o
t r
_ _
s s
u u
c c
h h
_ _
r r
e d
b b
e e
l l
s s
_ _
a a
s s
_ _
t t
h h
e e
y y
_ _
s s
e e
e r
m m
_ _
t t
h h
e e
_ _
m m
o o
r r
a q
l l
_ _
c c
o o
d s
e e
_ _
o o
f f
_ _
o o
u h
r r
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
i i
s s
_ _
s s
o o
_ _
d d
e e
m m
a a
n n
d c
i j
n n
g g
_ _
t t
h h
a a
t t
_ _
n n
o o
_ _
o o
n n
e e
_ _
c c
a a
n n
_ _
t t
h h
i j
n n
k k
_ _
f f
e e
e e
l l
_ _
a a
n n
d d
_ _
a a
c c
t t
_ _
i i
n h
_ _
a a
_ _
c c
o o
m m
p p
l l
e e
t t
e e
l l
y y
_ _
m m
o o
r r
a a
l k
_ _
w w
a a
y y
_ _
f f
o o
r r
_ _
e e
x x
a a
m m
p p
l l
e e
_ _
w w
e w
_ _
a a
r r
e e
_ _
n n
o o
t t
_ _
s s
u u
p p
p p
o o
s z
e e
d d
_ _
t t
o l
_ _
h h
a q
t t
e e
_ _
a a
n n
y g
o o
n n
e e
_ _
y g
e e
t t
_ _
a a
l p
m n
o o
s s
t t
_ _
e e
v v
e e
r r
y y
o o
n n
e e
_ _
h h
a z
t t
e e
s s
_ _
s s
o o
m n
e e
b b
o o
d d
y y
_ _
a a
t t
_ _
s s
o k
m m
e r
_ _
t t
i i
m m
e e
_ _
o o
r r
_ _
o o
t t
h h
e d
r r
_ _
w w
h h
e e
t g
h h
e e
r r
_ _
h h
e e
_ _
a a
d d
m m
i i
t t
s s
_ _
i k
t t
_ _
t t
o o
_ _
h h
i i
m m
s s
e d
l o
f f
_ _
o o
r r
_ _
n n
o o
t f
_ _
s w
o o
m m
e e
_ _
p p
e w
o o
p p
l l
e e
_ _
a a
r r
e e
_ _
s s
o o
_ _
h h
i i
g g
h h
l l
y y
_ _
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
t y
h g
a a
t t
_ _
t t
h h
e e
_ _
a a
t t
t t
e e
m m
p p
t t
_ _
t t
o o
_ _
t t
h h
i i
n n
k k
_ _
f f
e e
e e
l l
_ _
a a
n n
d d
_ _
a a
c c
t t
_ _
m m
o o
r r
a a
l l
l l
y y
_ _
i i
m m
p p
o o
s s
e e
s s
_ _
a a
_ _
s s
e w
v g
e e
r r
e e
_ _
b b
u u
r r
d d
e e
n n
_ _
o o
n n
_ _
t t
h h
e e
m m
_ _
i i
n m
_ _
o o
r r
d d
e e
r r
_ _
t t
o o
_ _
a a
v g
o o
i i
d d
_ _
f f
e e
e e
l l
i i
n n
g g
s s
_ _
o o
f f
_ _
g g
u u
i i
l l
t t
_ _
t t
h h
e e
y y
_ _
c c
o o
n n
t t
i i
n n
u u
a a
l l
l l
y y
_ _
h h
a a
v g
e w
_ _
t t
o o
_ _
d d
e e
c x
e e
i i
v v
e d
_ _
t t
h h
e w
m m
s s
e d
l k
v b
e e
s d
_ _
a a
b b
o o
u u
t t
_ _
t t
h h
e e
i i
r r
_ _
o k
w w
n n
_ _
m m
o o
t t
i i
v v
e e
s s
_ _
a a
n n
d d
_ _
f f
i i
n n
d d
_ _
m m
o k
r r
a q
l l
_ _
e e
x x
p o
l l
a a
n n
a a
t t
i i
o o
n n
s s
_ _
f f
o p
r r
_ _
f f
e e
e w
l l
i i
n n
g g
s s
_ _
a a
n n
d d
_ _
a a
c c
t t
i i
o o
n n
s s
_ _
t t
h h
a a
t t
_ _
i i
n n
_ _
r r
e e
a a
l k
i i
t t
y y
_ _
h h
a a
v v
e d
_ _
a a
_ _
n n
o o
n n
_ _
m m
o o
r r
a a
l l
_ _
o l
r r
i i
g g
i i
n n
_ _
w w
e e
_ _
u i
s s
e e
_ _
t t
h h
e e
_ _
t t
e e
r r
m m
_ _
o o
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
t t
o o
_ _
d f
e e
s s
c c
r r
i i
b b
e e
_ _
s s
u u
c c
h h
_ _
p p
e e
o o
p p
l l
e w
_ _
o o
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
a a
t t
i i
o o
n n
_ _
c c
a q
n n
_ _
l l
e e
a a
d d
_ _
t t
o o
_ _
l o
o o
w w
_ _
s s
e e
l p
f c
_ _
e e
s s
t t
e e
e e
m m
_ _
a a
_ _
s s
e e
n n
s s
e e
_ _
o o
f f
_ _
p p
o o
w w
e e
r r
l l
e e
s s
s s
n n
e r
s s
s s
_ _
d d
e e
f f
e e
a a
t t
i i
s s
m m
_ _
g g
u u
i i
l k
t t
_ _
e e
t t
c c
_ _
o o
n n
e e
_ _
o o
f f
_ _
t t
h h
e e
_ _
m m
o o
s s
t t
_ _
i i
m m
p p
o o
r r
t t
a a
n n
t t
_ _
m m
e w
a a
n n
s w
_ _
b b
y y
_ _
w s
h h
i i
c c
h h
_ _
o o
u u
r r
_ _
s s
o p
c c
i i
e e
t y
y y
_ _
s s
o o
c c
i i
a a
l l
i i
z z
e e
s s
_ _
c c
h h
i i
l l
d d
r r
e e
n n
_ _
i i
s s
_ _
b n
y y
_ _
m m
a a
k m
i i
n n
g g
_ _
t t
h h
e e
m m
_ _
f f
e e
e e
l l
_ _
a a
s s
h h
a a
m n
e e
d d
_ _
o o
f f
_ _
b b
e e
h h
a a
v v
i i
o o
r r
_ _
o o
r r
_ _
s s
p p
e e
e e
c c
h h
_ _
t t
h h
a a
t t
_ _
i i
s s
_ _
c c
o o
n n
t t
r r
a a
r r
y y
_ _
t t
o o
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
s s
_ _
e e
x x
p p
e e
c v
t t
a a
t t
i i
o o
n n
s s
_ _
i i
f g
_ _
t r
h h
i i
s s
_ _
i i
s s
_ _
o o
v v
e e
r r
d x
o o
n n
e e
_ _
o o
r r
_ _
i i
f f
_ _
a a
_ _
p p
a a
r r
t t
i k
c c
u u
l l
a a
r r
_ _
c c
h h
i i
l l
d d
_ _
i o
s s
_ _
e e
s a
p p
e e
c c
i i
a q
l l
l k
y y
_ _
s s
u u
s s
c c
e e
p p
t t
i i
b b
l k
e e
_ _
t t
o o
_ _
s a
u u
c c
h h
_ _
f f
e d
e e
l l
i i
n n
g f
s s
_ _
h g
e w
_ _
e e
n n
d d
s d
_ _
b b
y g
_ _
f g
e e
e e
l k
i i
n n
g g
_ _
a s
s s
h h
a a
m m
e e
d d
_ _
o i
f f
_ _
h h
i i
m m
s s
e e
l l
f c
_ _
m k
o o
r f
e e
o o
v v
e e
r r
_ _
t t
h h
e e
_ _
t t
h h
o o
u u
g g
h h
t t
_ _
a a
n n
d d
_ _
t t
h h
e e
_ _
b n
e e
h h
a a
v v
i i
o o
r r
_ _
o o
f f
_ _
t t
h h
e e
_ _
o o
v b
e e
r r
s s
o o
c c
i k
a a
l o
i i
z z
e e
d d
_ _
p p
e e
r r
s s
o o
n n
_ _
a q
r r
e e
_ _
m m
o l
r r
e e
_ _
r r
e e
s s
t t
r r
i i
c c
t t
e e
d d
_ _
b b
y y
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
s s
_ _
e e
x c
p p
e w
c d
t t
a a
t y
i i
o i
n b
s s
_ _
t t
h h
a z
n n
_ _
a a
r r
e e
_ _
t t
h h
o o
s s
e e
_ _
o o
f f
_ _
t r
h h
e e
_ _
l l
i u
g g
h y
t t
l l
y y
_ _
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
p p
e r
r r
s s
o o
n n
_ _
t t
h h
e e
_ _
m m
a a
j j
o o
r r
i i
t t
y y
_ _
o o
f f
_ _
p p
e e
o o
p p
l l
e e
_ _
e e
n b
g g
a a
g g
e e
_ _
i i
n n
_ _
a a
_ _
s s
i k
g g
n n
i i
f f
i i
c f
a a
n n
t t
_ _
a a
m m
o o
u u
n n
t t
_ _
o o
f f
_ _
n n
a a
u u
g g
h h
t t
y y
_ _
b b
e e
h j
a a
v v
i i
o o
r r
_ _
t t
h h
e r
y u
_ _
l l
i i
e e
_ _
t t
h j
e w
y y
_ _
c x
o o
m m
m m
i i
t y
_ _
p o
e e
t t
t t
y y
_ _
t t
h h
e e
f f
t t
s s
_ _
t t
h h
e e
y y
_ _
b h
r t
e e
a a
k k
_ _
t t
r r
a a
f f
f f
i i
c c
_ _
l l
a a
w w
s s
_ _
t r
h h
e e
y g
_ _
g g
o o
o o
f f
_ _
o o
f f
f f
_ _
a a
t t
_ _
w w
o o
r r
k k
_ _
t t
h h
e e
y y
_ _
h h
a a
t t
e e
_ _
s s
o o
m m
e e
o o
n n
e r
_ _
t t
h h
e e
y y
_ _
s s
a a
y y
_ _
s s
p p
i i
t t
e e
f f
u u
l l
_ _
t t
h j
i i
n h
g h
s s
_ _
o o
r r
_ _
t r
h h
e e
y y
_ _
u u
s s
e e
_ _
s s
o o
m m
e r
_ _
u u
n n
d d
e r
r e
h j
a a
n n
d d
e e
d d
_ _
t t
r r
i i
c c
k k
_ _
t t
o o
_ _
g g
e e
t t
_ _
a a
h h
e e
a a
d f
_ _
o o
f f
_ _
t t
h h
e e
_ _
o o
t y
h h
e e
r r
_ _
g g
u u
y y
_ _
t t
h y
e e
_ _
o o
v v
e e
r r
s s
o o
c c
i o
a a
l l
i i
z z
e e
d d
_ _
p p
e d
r r
s a
o o
n n
_ _
c c
a a
n n
n n
o o
t t
_ _
d d
o o
_ _
t t
h h
e w
s s
e e
_ _
t t
h h
i i
n n
g g
s s
_ _
o o
r d
_ _
i i
f f
_ _
h h
e e
_ _
d d
o o
e e
s w
_ _
d d
o o
_ _
t t
h h
e w
m m
_ _
h n
e e
_ _
g g
e e
n n
e e
r r
a a
t t
e e
s s
_ _
i i
n n
_ _
h h
i k
m j
s s
e e
l p
f f
_ _
a a
_ _
s s
e e
n n
s s
e e
_ _
o o
f f
_ _
s s
h h
a a
m m
e e
_ _
a a
n n
d d
_ _
s s
e e
l l
f f
_ _
h h
a a
t t
r r
e e
d d
_ _
t t
h h
e e
_ _
o o
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
p l
e d
r r
s s
o p
n n
_ _
c c
a a
n n
n n
o o
t t
_ _
e e
v v
e e
n n
_ _
e e
x x
p p
e d
r r
i i
e e
n n
c c
e e
_ _
w w
i i
t t
h h
o o
u y
t t
_ _
g g
u u
i i
l l
t t
_ _
t t
h h
o o
u u
g f
h h
t t
s s
_ _
o o
r r
_ _
f f
e e
e e
l l
i i
n n
g g
s s
_ _
t t
h h
a a
t t
_ _
a q
r t
e e
_ _
c c
o o
n n
t t
r r
a a
r r
y y
_ _
t t
o l
_ _
t t
h h
e e
_ _
a a
c c
c c
e e
p p
t t
e e
d d
_ _
m m
o o
r r
a a
l o
i i
t t
y y
_ _
h b
e e
_ _
c c
a a
n n
n n
o o
t t
_ _
t t
h h
i i
n n
k k
_ _
u u
n n
c c
l l
e e
a a
n n
_ _
t t
h h
o o
u u
g g
h h
t t
s a
_ _
a a
n n
d d
_ _
s s
o o
c c
i i
a a
l k
i i
z z
a a
t t
i i
o i
n n
_ _
i i
s s
_ _
n n
o o
t t
_ _
j j
u u
s w
t t
_ _
a a
_ _
m m
a a
t t
t t
e e
r r
_ _
o o
f f
_ _
m m
o o
r r
a a
l l
i j
t t
y y
_ _
w w
e e
_ _
a a
r r
e e
_ _
s w
o o
c c
i i
a a
l k
i i
z z
e e
d s
_ _
t t
o o
_ _
c c
o o
n n
f r
i i
r r
m m
_ _
t y
o o
_ _
m m
a a
n n
y y
_ _
n n
o o
r r
m m
s s
_ _
o o
f f
_ _
b b
e d
h h
a a
v v
i i
o p
r r
_ _
t t
h h
a a
t t
_ _
d d
o o
_ _
n n
o o
t r
_ _
f c
a a
l o
l l
_ _
u h
n n
d d
e e
r r
_ _
t t
h h
e e
_ _
h h
e e
a a
d d
i k
n n
g g
_ _
o o
f f
_ _
m m
o o
r r
a a
l l
i i
t t
y y
_ _
t f
h h
u u
s s
_ _
t t
h h
e e
_ _
o o
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
p p
e e
r r
s s
o o
n n
_ _
i i
s s
_ _
k i
e e
p p
t t
_ _
o o
n n
_ _
a a
_ _
p p
s s
y h
c c
h h
o o
l l
o o
g g
i i
c c
a s
l l
_ _
l l
e e
a a
s x
h h
_ _
a a
n n
d d
_ _
s s
p p
e e
n n
d d
s s
_ _
h h
i i
s s
_ _
l l
i i
f c
e e
_ _
r r
u u
n n
n n
i i
n n
g g
_ _
o o
n n
_ _
r r
a a
i i
l l
s s
_ _
t t
h h
a a
t t
_ _
s s
o o
c c
i i
e e
t t
y u
_ _
h h
a a
s s
_ _
l l
a a
i i
d d
_ _
d d
o o
w w
n n
_ _
f f
o o
r r
_ _
h h
i i
m m
_ _
i i
n n
_ _
m m
a a
n n
y y
_ _
o l
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
p p
e e
o o
p p
l l
e e
_ _
t t
h h
i i
s s
_ _
r r
e e
s s
u u
l l
t t
s s
_ _
i i
n n
_ _
a a
_ _
s s
e e
n n
s a
e e
_ _
o l
f f
_ _
c c
o i
n n
s s
t t
r r
a a
i i
n n
t t
_ _
a a
n n
d d
_ _
p p
o o
w w
e e
r r
l l
e e
s s
s s
n n
e e
s s
s s
_ _
t t
h h
a a
t t
_ _
c c
a q
n n
_ _
b b
e e
_ _
a a
_ _
s s
e e
v v
e e
r f
e r
_ _
h h
a a
r r
d d
s s
h h
i i
p p
_ _
w s
e e
_ _
s s
u u
g g
g g
e e
s s
t t
_ _
t t
h h
a a
t y
_ _
o o
v v
e e
r r
s s
o o
c f
i i
a a
l l
i i
z z
a a
t t
i i
o o
n h
_ _
i i
s s
_ _
a a
m m
o o
n n
g b
_ _
t t
h b
e e
_ _
m m
o o
r r
e e
_ _
s s
e e
r r
i i
o o
u h
s s
_ _
c c
r r
u u
e e
l p
t r
i i
e e
s s
_ _
t t
h h
a a
t t
_ _
h h
u u
m m
a a
n n
_ _
b b
e d
i o
n n
g g
s s
_ _
i i
n n
f f
l p
i i
c c
t t
_ _
o o
n n
_ _
o o
n n
e e
_ _
a a
n m
o o
t t
h h
e e
r r
_ _
w w
e e
_ _
a a
r r
g g
u u
e e
_ _
t t
h j
a a
t y
_ _
a a
_ _
v v
e r
r r
y y
_ _
i i
m m
p l
o o
r r
t t
a a
n n
t t
_ _
a a
n n
d d
_ _
i i
n n
f f
l l
u j
e e
n n
t t
i i
a a
l l
_ _
s s
e e
g g
m m
e e
n h
t f
_ _
o o
f f
_ _
t t
h g
e e
_ _
m m
o o
d d
e e
r r
n n
_ _
l l
e e
f f
t t
_ _
i i
s s
_ _
o o
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
a a
n n
d d
_ _
t t
h h
a a
t t
_ _
t t
h h
e e
i i
r r
_ _
o o
v v
e e
r r
s z
o o
c c
i k
a a
l l
i i
z z
a a
t t
i i
o i
n n
_ _
i i
s s
_ _
o o
f f
_ _
g g
r f
e e
a a
t t
_ _
i i
m m
p p
o o
r r
t t
a a
n n
c c
e e
_ _
i k
n n
_ _
d d
e e
t t
e e
r r
m m
i i
n n
i i
n n
g g
_ _
t t
h h
e e
_ _
d d
i i
r r
e e
c c
t t
i i
o o
n n
_ _
o o
f f
_ _
m m
o o
d d
e e
r r
n n
_ _
l l
e w
f g
t t
i i
s s
m m
_ _
l l
e e
f f
t t
i i
s s
t t
s s
_ _
o o
f f
_ _
t t
h h
e e
_ _
o o
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
t t
y g
p p
e e
_ _
t t
e e
n j
d e
_ _
t t
o o
_ _
b b
e e
_ _
i i
n n
t t
e e
l l
l l
e e
c c
t t
u u
a a
l p
s s
_ _
o o
r r
_ _
m k
e e
m m
b b
e e
r r
s s
_ _
o o
f f
_ _
t t
h y
e e
_ _
u u
p p
p p
e d
r r
_ _
m m
i i
d d
d d
l l
e e
_ _
c c
l l
a a
s s
s s
_ _
n n
o o
t t
i i
c c
e e
_ _
t t
h h
a a
t t
_ _
u u
n n
i o
v v
e e
r r
s s
i i
t t
y y
_ _
i i
n n
t t
e r
l l
l l
e e
c c
t t
u u
a a
l l
s s
_ _
c c
o o
n n
s s
t t
i i
t t
u u
t t
e e
_ _
t t
h h
e e
_ _
m m
o o
s s
t t
_ _
h h
i i
g g
h h
l l
y y
_ _
s s
o o
c c
i i
a a
l l
i o
z x
e e
d c
_ _
s s
e e
g g
m m
e e
n n
t t
_ _
o p
f f
_ _
o o
u u
r r
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
a a
n n
d d
_ _
a a
l l
s s
o o
_ _
t t
h h
e e
_ _
m m
o o
s s
t t
_ _
l l
e e
f f
t t
_ _
w w
i i
n n
g g
_ _
s s
e e
g g
m m
e e
n n
t f
_ _
t t
h h
e e
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
o o
f f
_ _
t t
h h
e e
_ _
o o
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e w
d s
_ _
t t
y y
p p
e e
_ _
t t
r r
i i
e e
s s
_ _
t g
o i
_ _
g g
e e
t t
_ _
o o
f f
f f
_ _
h h
i i
s x
_ _
p p
s s
y y
c c
h h
o o
l o
o o
g g
i i
c c
a a
l l
_ _
l p
e e
a a
s s
h h
_ _
a a
n n
d d
_ _
a a
s s
s s
e e
r r
t t
_ _
h h
i i
s s
_ _
a a
u u
t t
o o
n n
o o
m m
y y
_ _
b b
y y
_ _
r r
e e
b b
e e
l l
l l
i i
n n
g g
_ _
b b
u u
t t
_ _
u u
s s
u u
a a
l l
l l
y y
_ _
h h
e e
_ _
i i
s z
_ _
n n
o o
t t
_ _
s s
t t
r r
o o
n n
g g
_ _
e e
n j
o o
u u
g g
h h
_ _
t t
o o
_ _
r r
e e
b b
e e
l l
_ _
a a
g g
a s
i i
n n
s s
t t
_ _
t t
h h
e e
_ _
m m
o o
s z
t t
_ _
b b
a a
s s
i i
c c
_ _
v v
a a
l l
u u
e e
s s
_ _
o o
f f
_ _
s s
o o
c c
i i
e r
t t
y y
_ _
g g
e e
n n
e e
r r
a a
l l
l l
y y
_ _
s s
p p
e e
a a
k k
i i
n n
g g
_ _
t r
h h
e e
_ _
g g
o i
a a
l l
s s
_ _
o o
f f
_ _
t t
o o
d d
a a
y y
_ _
s s
_ _
l l
e e
f d
t t
i i
s s
t t
s s
_ _
a a
r r
e e
_ _
n n
o l
t t
_ _
i i
n n
_ _
c c
o o
n b
f f
l l
i j
c c
t t
_ _
w w
i i
t t
h h
_ _
t t
h h
e e
_ _
a a
c c
c c
e e
p p
t t
e e
d d
_ _
m m
o o
r r
a a
l l
i i
t t
y y
_ _
o o
n n
_ _
t t
h h
e e
_ _
c c
o o
n n
t t
r r
a a
r r
y y
_ _
t t
h h
e e
_ _
l l
e e
f f
t t
_ _
t t
a a
k k
e e
s s
_ _
a a
n n
_ _
a a
c c
c f
e e
p p
t t
e e
d d
_ _
m m
o o
r r
a a
l l
_ _
p p
r r
i i
n n
c c
i u
p p
l l
e r
_ _
a a
d d
o o
p p
t t
s s
_ _
i i
t t
_ _
a a
s s
_ _
i i
t t
s a
_ _
o o
w w
n n
_ _
a a
n b
d d
_ _
t t
h h
e e
n n
_ _
a a
c d
c c
u u
s s
e e
s s
_ _
m m
a a
i u
n n
s d
t t
r r
e e
a a
m m
_ _
s s
o o
c c
i i
e e
t t
y g
_ _
o o
f d
_ _
v v
i i
o o
l l
a a
t t
i i
n n
g g
_ _
t t
h h
a a
t f
_ _
p p
r e
i i
n h
c c
i i
p p
l l
e e
_ _
e e
x x
a a
m m
p p
l l
e e
s s
_ _
r r
a a
c d
i i
a q
l l
_ _
e e
q q
u u
a a
l o
i o
t t
y y
_ _
e e
q a
u u
a a
l l
i i
t r
y y
_ _
o o
f f
_ _
t t
h h
e e
_ _
s s
e e
x x
e e
s s
_ _
h h
e e
l l
p p
i k
n n
g h
_ _
p p
o o
o o
r r
_ _
p p
e e
o i
p p
l l
e e
_ _
p p
e e
a a
c c
e e
_ _
a a
s s
_ _
o o
p p
p p
o o
s s
e e
d d
_ _
t y
o o
_ _
w w
a a
r r
_ _
n n
o k
n n
v v
i o
o o
l l
e e
n n
c c
e e
_ _
g g
e e
n n
e e
r r
a a
l l
l l
y y
_ _
f f
r r
e e
e e
d d
o o
m m
_ _
o o
f f
_ _
e e
x x
p p
r f
e e
s s
s s
i i
o o
n n
_ _
k k
i i
n n
d d
n n
e e
s s
s s
_ _
t t
o o
_ _
a a
n n
i i
m m
a a
l l
s s
_ _
m m
o o
r e
e e
_ _
f f
u u
n n
d d
a a
m m
e e
n b
t t
a a
l l
l k
y y
_ _
t t
h h
e e
_ _
d d
u h
t t
y y
_ _
o o
f f
_ _
t g
h h
e e
_ _
i i
n n
d d
i i
v v
i i
d s
u u
a a
l l
_ _
t t
o o
_ _
s s
e e
r r
v f
e e
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
a a
n m
d d
_ _
t t
h h
e d
_ _
d d
u h
t t
y y
_ _
o k
f f
_ _
s w
o o
c c
i i
e e
t t
y y
_ _
t t
o o
_ _
t t
a s
k l
e e
_ _
c c
a s
r r
e e
_ _
o o
f f
_ _
t t
h h
e e
_ _
i i
n n
d d
i i
v v
i i
d d
u u
a a
l l
_ _
a a
l l
l l
_ _
t t
h j
e d
s s
e e
_ _
h h
a a
v v
e e
_ _
b b
e e
e e
n h
_ _
d d
e e
e e
p l
l l
y y
_ _
r r
o o
o o
t t
e e
d d
_ _
v v
a a
l l
u u
e e
s s
_ _
o o
f f
_ _
o l
u u
r r
_ _
s w
o o
c x
i i
e e
t t
y y
_ _
o o
r r
_ _
a a
t t
_ _
l l
e e
a a
s s
t t
_ _
o o
f f
_ _
i i
t r
s s
_ _
m m
i i
d d
d d
l l
e e
_ _
a q
n n
d d
_ _
u u
p l
p p
e e
r r
_ _
c c
l l
a a
s w
s s
e e
s s
_ _
f f
o o
r r
_ _
a a
_ _
l l
o o
n n
g g
_ _
t t
i i
m m
e r
_ _
t t
h h
e e
s s
e e
_ _
v v
a a
l l
u u
e e
s s
_ _
a a
r r
e d
_ _
e e
x z
p p
l l
i i
c c
i i
t t
l l
y y
_ _
o o
r r
_ _
i i
m m
p p
l l
i i
c c
i i
t t
l l
y y
_ _
e e
x x
p p
r r
e e
s s
s s
e e
d d
_ _
o o
r r
_ _
p p
r r
e e
s s
u u
p p
p p
o o
s s
e e
d d
_ _
i i
n n
_ _
m m
o o
s s
t t
_ _
o o
f f
_ _
t t
h h
e e
_ _
m m
a a
t t
e e
r r
i i
a a
l l
_ _
p p
r r
e e
s s
e r
n n
t t
e e
d d
_ _
t t
o o
_ _
u u
s s
_ _
b n
y y
_ _
t t
h h
e e
_ _
m m
a a
i i
n n
s s
t t
r r
e e
a a
m n
_ _
c c
o o
m k
m m
u u
n n
i i
c c
a a
t t
i i
o o
n n
s s
_ _
m m
e e
d d
i i
a a
_ _
a a
n n
d d
_ _
t t
h h
e e
_ _
e e
d d
u u
c c
a a
t t
i i
o o
n n
a s
l l
_ _
s s
y y
s s
t t
e e
m m
_ _
l l
e e
f f
t t
i i
s s
t t
s s
_ _
e r
s s
p p
e e
c c
i i
a z
l l
l l
y y
_ _
t t
h h
o o
s s
e e
_ _
o o
f f
_ _
t t
h h
e e
_ _
o o
v v
e e
r d
s s
o o
c d
i i
a a
l l
i i
z z
e e
d d
_ _
t t
y y
p p
e r
_ _
u y
s s
u u
